date,year,month,day,maxHs,maxHs_usgs
NA,1979,5,28,NA,1.15
NA,1979,5,29,NA,1.06
NA,1979,5,30,NA,1.01
NA,1979,5,31,NA,1.08
NA,1979,6,1,NA,1.15
NA,1979,6,2,NA,1.23
NA,1979,6,3,NA,1.35
NA,1979,6,4,NA,1.62
NA,1979,6,5,NA,1.92
NA,1979,6,6,NA,1.88
NA,1979,6,7,NA,1.51
NA,1979,6,8,NA,1.34
NA,1979,6,9,NA,1.34
NA,1979,6,10,NA,1.18
NA,1979,6,11,NA,1.09
NA,1979,6,12,NA,1.08
NA,1979,6,13,NA,1.06
NA,1979,6,14,NA,1.12
NA,1979,6,15,NA,1.09
NA,1979,6,16,NA,1.05
NA,1979,6,17,NA,1.14
NA,1979,6,18,NA,1.16
NA,1979,6,19,NA,1.16
NA,1979,6,20,NA,1.15
NA,1979,6,21,NA,1.11
NA,1979,6,22,NA,1.04
NA,1979,6,23,NA,1.21
NA,1979,6,24,NA,1.38
NA,1979,6,25,NA,1.58
NA,1979,6,26,NA,1.65
NA,1979,6,27,NA,1.63
NA,1979,6,28,NA,1.5
NA,1979,6,29,NA,1.29
NA,1979,6,30,NA,1.24
NA,1979,7,1,NA,1.43
NA,1979,7,2,NA,1.42
NA,1979,7,3,NA,1.27
NA,1979,7,4,NA,1.14
NA,1979,7,5,NA,1.18
NA,1979,7,6,NA,1.19
NA,1979,7,7,NA,1.03
NA,1979,7,8,NA,1.21
NA,1979,7,9,NA,1.19
NA,1979,7,10,NA,1.03
NA,1979,7,11,NA,0.84
NA,1979,7,12,NA,0.9
NA,1979,7,13,NA,1.04
NA,1979,7,14,NA,1.27
NA,1979,7,15,NA,1.44
NA,1979,7,16,NA,1.65
NA,1979,7,17,NA,1.68
NA,1979,7,18,NA,1.67
NA,1979,7,19,NA,1.6
NA,1979,7,20,NA,1.4
NA,1979,7,21,NA,1.17
NA,1979,7,22,NA,0.97
NA,1979,7,23,NA,1.16
NA,1979,7,24,NA,1.31
NA,1979,7,25,NA,1.34
NA,1979,7,26,NA,1.29
NA,1979,7,27,NA,1.25
NA,1979,7,28,NA,1.15
NA,1979,7,29,NA,1.08
NA,1979,7,30,NA,1.34
NA,1979,7,31,NA,1.49
NA,1979,8,1,NA,1.63
NA,1979,8,2,NA,2.23
NA,1979,8,3,NA,2.14
NA,1979,8,4,NA,1.59
NA,1979,8,5,NA,1.18
NA,1979,8,6,NA,1.26
NA,1979,8,7,NA,1.31
NA,1979,8,8,NA,1.42
NA,1979,8,9,NA,1.46
NA,1979,8,10,NA,1.38
NA,1979,8,11,NA,1.21
NA,1979,8,12,NA,1.16
NA,1979,8,13,NA,1.21
NA,1979,8,14,NA,1.26
NA,1979,8,15,NA,1.3
NA,1979,8,16,NA,1.28
NA,1979,8,17,NA,1.22
NA,1979,8,18,NA,1.19
NA,1979,8,19,NA,1.27
NA,1979,8,20,NA,1.26
NA,1979,8,21,NA,1.2
NA,1979,8,22,NA,1.19
NA,1979,8,23,NA,1.18
NA,1979,8,24,NA,1.11
NA,1979,8,25,NA,1.18
NA,1979,8,26,NA,1.2
NA,1979,8,27,NA,1.2
NA,1979,8,28,NA,1.27
NA,1979,8,29,NA,1.57
NA,1979,8,30,NA,1.79
NA,1979,8,31,NA,1.79
NA,1979,9,1,NA,1.77
NA,1979,9,2,NA,1.62
NA,1979,9,3,NA,1.42
NA,1979,9,4,NA,1.25
NA,1979,9,5,NA,1.57
NA,1979,9,6,NA,1.66
NA,1979,9,7,NA,1.66
NA,1979,9,8,NA,1.41
NA,1979,9,9,NA,1.49
NA,1979,9,10,NA,1.49
NA,1979,9,11,NA,1.36
NA,1979,9,12,NA,1.22
NA,1979,9,13,NA,1.38
NA,1979,9,14,NA,1.49
NA,1979,9,15,NA,1.49
NA,1979,9,16,NA,1.48
NA,1979,9,17,NA,1.52
NA,1979,9,18,NA,1.47
NA,1979,9,19,NA,1.13
NA,1979,9,20,NA,1.07
NA,1979,9,21,NA,1.14
NA,1979,9,22,NA,1.28
NA,1979,9,23,NA,1.29
NA,1979,9,24,NA,1.21
NA,1979,9,25,NA,1.49
NA,1979,9,26,NA,1.5
NA,1979,9,27,NA,1.34
NA,1979,9,28,NA,1.18
NA,1979,9,29,NA,1.23
NA,1979,9,30,NA,1.27
NA,1979,10,1,NA,1.34
NA,1979,10,2,NA,1.08
NA,1979,10,3,NA,1.08
NA,1979,10,4,NA,1.33
NA,1979,10,5,NA,1.48
NA,1979,10,6,NA,1.47
NA,1979,10,7,NA,1.31
NA,1979,10,8,NA,1.71
NA,1979,10,9,NA,1.85
NA,1979,10,10,NA,1.58
NA,1979,10,11,NA,1.97
NA,1979,10,12,NA,1.89
NA,1979,10,13,NA,1.46
NA,1979,10,14,NA,1.17
NA,1979,10,15,NA,1.02
NA,1979,10,16,NA,1
NA,1979,10,17,NA,1.15
NA,1979,10,18,NA,2.26
NA,1979,10,19,NA,2.33
NA,1979,10,20,NA,2.04
NA,1979,10,21,NA,1.79
NA,1979,10,22,NA,1.64
NA,1979,10,23,NA,1.69
NA,1979,10,24,NA,1.72
NA,1979,10,25,NA,1.76
NA,1979,10,26,NA,2.09
NA,1979,10,27,NA,3.16
NA,1979,10,28,NA,3.18
NA,1979,10,29,NA,3.13
NA,1979,10,30,NA,3.37
NA,1979,10,31,NA,3.04
NA,1979,11,1,NA,1.8
NA,1979,11,2,NA,0.95
NA,1979,11,3,NA,1.14
NA,1979,11,4,NA,1.35
NA,1979,11,5,NA,1.53
NA,1979,11,6,NA,1.65
NA,1979,11,7,NA,2.07
NA,1979,11,8,NA,2.04
NA,1979,11,9,NA,2.38
NA,1979,11,10,NA,2.46
NA,1979,11,11,NA,2.54
NA,1979,11,12,NA,2.59
NA,1979,11,13,NA,2.49
NA,1979,11,14,NA,2.36
NA,1979,11,15,NA,2.2
NA,1979,11,16,NA,1.83
NA,1979,11,17,NA,1.83
NA,1979,11,18,NA,1.61
NA,1979,11,19,NA,1.2
NA,1979,11,20,NA,1.52
NA,1979,11,21,NA,3.31
NA,1979,11,22,NA,3.25
NA,1979,11,23,NA,3.58
NA,1979,11,24,NA,3.38
NA,1979,11,25,NA,2.81
NA,1979,11,26,NA,2.68
NA,1979,11,27,NA,2.54
NA,1979,11,28,NA,2.22
NA,1979,11,29,NA,2.18
NA,1979,11,30,NA,1.91
NA,1979,12,1,NA,1.61
NA,1979,12,2,NA,1.49
NA,1979,12,3,NA,1.33
NA,1979,12,4,NA,1.26
NA,1979,12,5,NA,2.36
NA,1979,12,6,NA,2.29
NA,1979,12,7,NA,3.48
NA,1979,12,8,NA,3.27
NA,1979,12,9,NA,2.38
NA,1979,12,10,NA,1.6
NA,1979,12,11,NA,2.21
NA,1979,12,12,NA,2.84
NA,1979,12,13,NA,3.44
NA,1979,12,14,NA,4.85
NA,1979,12,15,NA,4.97
NA,1979,12,16,NA,4.02
NA,1979,12,17,NA,2.54
NA,1979,12,18,NA,2.4
NA,1979,12,19,NA,3.25
NA,1979,12,20,NA,3.57
NA,1979,12,21,NA,3.08
NA,1979,12,22,NA,2.49
NA,1979,12,23,NA,2.46
NA,1979,12,24,NA,2.96
NA,1979,12,25,NA,2.87
NA,1979,12,26,NA,2.89
NA,1979,12,27,NA,2.95
NA,1979,12,28,NA,4.2
NA,1979,12,29,NA,3.34
NA,1979,12,30,NA,1.82
NA,1979,12,31,NA,1.16
NA,1980,1,1,NA,1.04
NA,1980,1,2,NA,0.84
NA,1980,1,3,NA,0.77
NA,1980,1,4,NA,2.23
NA,1980,1,5,NA,2.23
NA,1980,1,6,NA,2.13
NA,1980,1,7,NA,1.65
NA,1980,1,8,NA,2.5
NA,1980,1,9,NA,3.29
NA,1980,1,10,NA,4.21
NA,1980,1,11,NA,5.04
NA,1980,1,12,NA,5.04
NA,1980,1,13,NA,3.98
NA,1980,1,14,NA,3.18
NA,1980,1,15,NA,3.18
NA,1980,1,16,NA,2.93
NA,1980,1,17,NA,2.34
NA,1980,1,18,NA,1.44
NA,1980,1,19,NA,3.7
NA,1980,1,20,NA,3.65
NA,1980,1,21,NA,2.83
NA,1980,1,22,NA,3.55
NA,1980,1,23,NA,2.96
NA,1980,1,24,NA,2.73
NA,1980,1,25,NA,2.75
NA,1980,1,26,NA,2.52
NA,1980,1,27,NA,1.67
NA,1980,1,28,NA,1.9
NA,1980,1,29,NA,1.83
NA,1980,1,30,NA,1.34
NA,1980,1,31,NA,0.87
NA,1980,2,1,NA,1.8
NA,1980,2,2,NA,1.79
NA,1980,2,3,NA,1.51
NA,1980,2,4,NA,2.78
NA,1980,2,5,NA,2.71
NA,1980,2,6,NA,2.15
NA,1980,2,7,NA,3.89
NA,1980,2,8,NA,3.73
NA,1980,2,9,NA,2.39
NA,1980,2,10,NA,2.14
NA,1980,2,11,NA,1.87
NA,1980,2,12,NA,1.81
NA,1980,2,13,NA,1.73
NA,1980,2,14,NA,2
NA,1980,2,15,NA,2
NA,1980,2,16,NA,2.6
NA,1980,2,17,NA,3.16
NA,1980,2,18,NA,3.08
NA,1980,2,19,NA,2.38
NA,1980,2,20,NA,1.88
NA,1980,2,21,NA,2.21
NA,1980,2,22,NA,2.88
NA,1980,2,23,NA,2.74
NA,1980,2,24,NA,2.4
NA,1980,2,25,NA,3.39
NA,1980,2,26,NA,3.75
NA,1980,2,27,NA,3.25
NA,1980,2,28,NA,4.06
NA,1980,2,29,NA,4.04
NA,1980,3,1,NA,3.45
NA,1980,3,2,NA,2.64
NA,1980,3,3,NA,2.33
NA,1980,3,4,NA,2.32
NA,1980,3,5,NA,2.14
NA,1980,3,6,NA,1.85
NA,1980,3,7,NA,1.4
NA,1980,3,8,NA,0.98
NA,1980,3,9,NA,1.6
NA,1980,3,10,NA,2.08
NA,1980,3,11,NA,2.08
NA,1980,3,12,NA,1.8
NA,1980,3,13,NA,1.84
NA,1980,3,14,NA,3.04
NA,1980,3,15,NA,2.83
NA,1980,3,16,NA,2.33
NA,1980,3,17,NA,1.67
NA,1980,3,18,NA,1.61
NA,1980,3,19,NA,1.72
NA,1980,3,20,NA,2.32
NA,1980,3,21,NA,2.25
NA,1980,3,22,NA,1.83
NA,1980,3,23,NA,1.46
NA,1980,3,24,NA,1.9
NA,1980,3,25,NA,1.82
NA,1980,3,26,NA,2.09
NA,1980,3,27,NA,2.16
NA,1980,3,28,NA,2.23
NA,1980,3,29,NA,2.2
NA,1980,3,30,NA,2.12
NA,1980,3,31,NA,2.04
NA,1980,4,1,NA,2.98
NA,1980,4,2,NA,2.8
NA,1980,4,3,NA,2.25
NA,1980,4,4,NA,2.05
NA,1980,4,5,NA,2.11
NA,1980,4,6,NA,1.91
NA,1980,4,7,NA,1.43
NA,1980,4,8,NA,3.71
NA,1980,4,9,NA,3.76
NA,1980,4,10,NA,3.17
NA,1980,4,11,NA,2.26
NA,1980,4,12,NA,1.65
NA,1980,4,13,NA,1.51
NA,1980,4,14,NA,1.82
NA,1980,4,15,NA,1.86
NA,1980,4,16,NA,1.54
NA,1980,4,17,NA,1.21
NA,1980,4,18,NA,1.2
NA,1980,4,19,NA,1.24
NA,1980,4,20,NA,1.32
NA,1980,4,21,NA,1.32
NA,1980,4,22,NA,1.36
NA,1980,4,23,NA,1.46
NA,1980,4,24,NA,1.62
NA,1980,4,25,NA,1.87
NA,1980,4,26,NA,1.87
NA,1980,4,27,NA,1.27
NA,1980,4,28,NA,1.14
NA,1980,4,29,NA,1.35
NA,1980,4,30,NA,1.4
NA,1980,5,1,NA,1.39
NA,1980,5,2,NA,1.98
NA,1980,5,3,NA,2.06
NA,1980,5,4,NA,1.82
NA,1980,5,5,NA,1.41
NA,1980,5,6,NA,2.04
NA,1980,5,7,NA,2.04
NA,1980,5,8,NA,1.85
NA,1980,5,9,NA,1.85
NA,1980,5,10,NA,2.1
NA,1980,5,11,NA,2.32
NA,1980,5,12,NA,2.23
NA,1980,5,13,NA,1.7
NA,1980,5,14,NA,1.52
NA,1980,5,15,NA,1.49
NA,1980,5,16,NA,1.51
NA,1980,5,17,NA,2.16
NA,1980,5,18,NA,3.01
NA,1980,5,19,NA,3.01
NA,1980,5,20,NA,2.29
NA,1980,5,21,NA,1.48
NA,1980,5,22,NA,1.35
NA,1980,5,23,NA,1.25
NA,1980,5,24,NA,1.82
NA,1980,5,25,NA,1.93
NA,1980,5,26,NA,1.92
NA,1980,5,27,NA,1.95
NA,1980,5,28,NA,1.95
NA,1980,5,29,NA,1.87
NA,1980,5,30,NA,1.61
NA,1980,5,31,NA,1.46
NA,1980,6,1,NA,1.28
NA,1980,6,2,NA,1.11
NA,1980,6,3,NA,1.12
NA,1980,6,4,NA,1.31
NA,1980,6,5,NA,1.46
NA,1980,6,6,NA,1.47
NA,1980,6,7,NA,1.38
NA,1980,6,8,NA,1.19
NA,1980,6,9,NA,1.19
NA,1980,6,10,NA,1.34
NA,1980,6,11,NA,1.35
NA,1980,6,12,NA,1.26
NA,1980,6,13,NA,1.18
NA,1980,6,14,NA,1.23
NA,1980,6,15,NA,1.41
NA,1980,6,16,NA,1.51
NA,1980,6,17,NA,2.35
NA,1980,6,18,NA,2.43
NA,1980,6,19,NA,2.19
NA,1980,6,20,NA,1.5
NA,1980,6,21,NA,1.25
NA,1980,6,22,NA,1.37
NA,1980,6,23,NA,1.45
NA,1980,6,24,NA,1.64
NA,1980,6,25,NA,1.58
NA,1980,6,26,NA,1.41
NA,1980,6,27,NA,1.19
NA,1980,6,28,NA,1.06
NA,1980,6,29,NA,1.13
NA,1980,6,30,NA,1.12
NA,1980,7,1,NA,1.03
NA,1980,7,2,NA,1.05
NA,1980,7,3,NA,1.1
NA,1980,7,4,NA,1.17
NA,1980,7,5,NA,1.15
NA,1980,7,6,NA,1.39
NA,1980,7,7,NA,1.49
NA,1980,7,8,NA,1.54
NA,1980,7,9,NA,1.52
NA,1980,7,10,NA,1.37
NA,1980,7,11,NA,1.17
NA,1980,7,12,NA,1.24
NA,1980,7,13,NA,1.23
NA,1980,7,14,NA,1.2
NA,1980,7,15,NA,1.2
NA,1980,7,16,NA,1.1
NA,1980,7,17,NA,0.94
NA,1980,7,18,NA,0.85
NA,1980,7,19,NA,1.4
NA,1980,7,20,NA,1.56
NA,1980,7,21,NA,1.66
NA,1980,7,22,NA,1.67
NA,1980,7,23,NA,1.58
NA,1980,7,24,NA,1.45
NA,1980,7,25,NA,1.27
NA,1980,7,26,NA,1.21
NA,1980,7,27,NA,1.37
NA,1980,7,28,NA,1.44
NA,1980,7,29,NA,1.43
NA,1980,7,30,NA,1.41
NA,1980,7,31,NA,1.18
NA,1980,8,1,NA,0.94
NA,1980,8,2,NA,1.09
NA,1980,8,3,NA,1.27
NA,1980,8,4,NA,1.5
NA,1980,8,5,NA,1.5
NA,1980,8,6,NA,1.45
NA,1980,8,7,NA,1.42
NA,1980,8,8,NA,1.3
NA,1980,8,9,NA,1.2
NA,1980,8,10,NA,1.19
NA,1980,8,11,NA,1.15
NA,1980,8,12,NA,1.02
NA,1980,8,13,NA,1.11
NA,1980,8,14,NA,1.51
NA,1980,8,15,NA,1.6
NA,1980,8,16,NA,1.49
NA,1980,8,17,NA,1.11
NA,1980,8,18,NA,0.98
NA,1980,8,19,NA,1.04
NA,1980,8,20,NA,1.05
NA,1980,8,21,NA,1.05
NA,1980,8,22,NA,1.16
NA,1980,8,23,NA,1.28
NA,1980,8,24,NA,1.25
NA,1980,8,25,NA,1.22
NA,1980,8,26,NA,1.15
NA,1980,8,27,NA,1.09
NA,1980,8,28,NA,0.95
NA,1980,8,29,NA,1.12
NA,1980,8,30,NA,1.33
NA,1980,8,31,NA,1.37
NA,1980,9,1,NA,1.37
NA,1980,9,2,NA,1.37
NA,1980,9,3,NA,1.26
NA,1980,9,4,NA,1.24
NA,1980,9,5,NA,1.37
NA,1980,9,6,NA,1.37
NA,1980,9,7,NA,1.25
NA,1980,9,8,NA,1.11
NA,1980,9,9,NA,1.19
NA,1980,9,10,NA,1.18
NA,1980,9,11,NA,1.04
NA,1980,9,12,NA,1.27
NA,1980,9,13,NA,1.42
NA,1980,9,14,NA,1.37
NA,1980,9,15,NA,1.35
NA,1980,9,16,NA,1.35
NA,1980,9,17,NA,1.15
NA,1980,9,18,NA,1.51
NA,1980,9,19,NA,1.53
NA,1980,9,20,NA,1.5
NA,1980,9,21,NA,1.71
NA,1980,9,22,NA,1.72
NA,1980,9,23,NA,1.8
NA,1980,9,24,NA,1.77
NA,1980,9,25,NA,1.49
NA,1980,9,26,NA,1.17
NA,1980,9,27,NA,1.1
NA,1980,9,28,NA,1.1
NA,1980,9,29,NA,1.06
NA,1980,9,30,NA,1.12
NA,1980,10,1,NA,1.18
NA,1980,10,2,NA,1.54
NA,1980,10,3,NA,1.55
NA,1980,10,4,NA,1.45
NA,1980,10,5,NA,1.32
NA,1980,10,6,NA,1.41
NA,1980,10,7,NA,1.67
NA,1980,10,8,NA,2
NA,1980,10,9,NA,2.68
NA,1980,10,10,NA,2.69
NA,1980,10,11,NA,2.29
NA,1980,10,12,NA,2.08
NA,1980,10,13,NA,1.52
NA,1980,10,14,NA,1.52
NA,1980,10,15,NA,1.79
NA,1980,10,16,NA,1.85
NA,1980,10,17,NA,2.5
NA,1980,10,18,NA,2.57
NA,1980,10,19,NA,2.41
NA,1980,10,20,NA,1.84
NA,1980,10,21,NA,1.42
NA,1980,10,22,NA,1.42
NA,1980,10,23,NA,1.24
NA,1980,10,24,NA,1.15
NA,1980,10,25,NA,0.96
NA,1980,10,26,NA,0.71
NA,1980,10,27,NA,1.1
NA,1980,10,28,NA,1.12
NA,1980,10,29,NA,1.35
NA,1980,10,30,NA,1.36
NA,1980,10,31,NA,1.78
NA,1980,11,1,NA,1.83
NA,1980,11,2,NA,1.88
NA,1980,11,3,NA,1.79
NA,1980,11,4,NA,1.81
NA,1980,11,5,NA,1.88
NA,1980,11,6,NA,1.88
NA,1980,11,7,NA,2.83
NA,1980,11,8,NA,2.81
NA,1980,11,9,NA,2.47
NA,1980,11,10,NA,2.28
NA,1980,11,11,NA,1.92
NA,1980,11,12,NA,1.9
NA,1980,11,13,NA,1.52
NA,1980,11,14,NA,1.62
NA,1980,11,15,NA,1.51
NA,1980,11,16,NA,1.02
NA,1980,11,17,NA,1.61
NA,1980,11,18,NA,2.1
NA,1980,11,19,NA,2.51
NA,1980,11,20,NA,2.53
NA,1980,11,21,NA,2.62
NA,1980,11,22,NA,2.61
NA,1980,11,23,NA,2.4
NA,1980,11,24,NA,1.94
NA,1980,11,25,NA,1.58
NA,1980,11,26,NA,1.45
NA,1980,11,27,NA,1.34
NA,1980,11,28,NA,1.14
NA,1980,11,29,NA,1.58
NA,1980,11,30,NA,2.29
NA,1980,12,1,NA,2.36
NA,1980,12,2,NA,3.46
NA,1980,12,3,NA,3.3
NA,1980,12,4,NA,2.68
NA,1980,12,5,NA,2.69
NA,1980,12,6,NA,2.62
NA,1980,12,7,NA,2.43
NA,1980,12,8,NA,2.35
NA,1980,12,9,NA,1.86
NA,1980,12,10,NA,2.04
NA,1980,12,11,NA,1.88
NA,1980,12,12,NA,1.65
NA,1980,12,13,NA,1.23
NA,1980,12,14,NA,3.73
NA,1980,12,15,NA,3.57
NA,1980,12,16,NA,2.86
NA,1980,12,17,NA,2.86
NA,1980,12,18,NA,2.94
NA,1980,12,19,NA,2.92
NA,1980,12,20,NA,2.43
NA,1980,12,21,NA,1.74
NA,1980,12,22,NA,3.16
NA,1980,12,23,NA,2.94
NA,1980,12,24,NA,2.59
NA,1980,12,25,NA,2.39
NA,1980,12,26,NA,5.12
NA,1980,12,27,NA,4.91
NA,1980,12,28,NA,4.2
NA,1980,12,29,NA,3.49
NA,1980,12,30,NA,2.06
NA,1980,12,31,NA,2.16
NA,1981,1,1,NA,2.14
NA,1981,1,2,NA,1.89
NA,1981,1,3,NA,1.51
NA,1981,1,4,NA,1.13
NA,1981,1,5,NA,1.52
NA,1981,1,6,NA,2.14
NA,1981,1,7,NA,1.41
NA,1981,1,8,NA,0.88
NA,1981,1,9,NA,1.59
NA,1981,1,10,NA,1.98
NA,1981,1,11,NA,2.29
NA,1981,1,12,NA,2.27
NA,1981,1,13,NA,1.65
NA,1981,1,14,NA,1.12
NA,1981,1,15,NA,2.99
NA,1981,1,16,NA,2.98
NA,1981,1,17,NA,2.43
NA,1981,1,18,NA,3.73
NA,1981,1,19,NA,4.04
NA,1981,1,20,NA,3.36
NA,1981,1,21,NA,2.62
NA,1981,1,22,NA,2.46
NA,1981,1,23,NA,2.42
NA,1981,1,24,NA,2.22
NA,1981,1,25,NA,3.35
NA,1981,1,26,NA,3.43
NA,1981,1,27,NA,3.1
NA,1981,1,28,NA,2.77
NA,1981,1,29,NA,2.4
NA,1981,1,30,NA,2.52
NA,1981,1,31,NA,3.05
NA,1981,2,1,NA,3.65
NA,1981,2,2,NA,2.9
NA,1981,2,3,NA,2.3
NA,1981,2,4,NA,2.28
NA,1981,2,5,NA,2.25
NA,1981,2,6,NA,1.5
NA,1981,2,7,NA,1.15
NA,1981,2,8,NA,1.84
NA,1981,2,9,NA,1.95
NA,1981,2,10,NA,1.73
NA,1981,2,11,NA,1.75
NA,1981,2,12,NA,1.66
NA,1981,2,13,NA,1.39
NA,1981,2,14,NA,1.71
NA,1981,2,15,NA,1.68
NA,1981,2,16,NA,1.78
NA,1981,2,17,NA,1.95
NA,1981,2,18,NA,1.91
NA,1981,2,19,NA,1.65
NA,1981,2,20,NA,1.55
NA,1981,2,21,NA,2.08
NA,1981,2,22,NA,2.16
NA,1981,2,23,NA,1.93
NA,1981,2,24,NA,1.62
NA,1981,2,25,NA,2.27
NA,1981,2,26,NA,2.44
NA,1981,2,27,NA,2.26
NA,1981,2,28,NA,1.59
NA,1981,3,1,NA,2.56
NA,1981,3,2,NA,2.79
NA,1981,3,3,NA,2.33
NA,1981,3,4,NA,1.48
NA,1981,3,5,NA,0.94
NA,1981,3,6,NA,1.54
NA,1981,3,7,NA,1.66
NA,1981,3,8,NA,1.59
NA,1981,3,9,NA,2.16
NA,1981,3,10,NA,2.25
NA,1981,3,11,NA,2.18
NA,1981,3,12,NA,1.94
NA,1981,3,13,NA,1.7
NA,1981,3,14,NA,2.19
NA,1981,3,15,NA,2.25
NA,1981,3,16,NA,2.26
NA,1981,3,17,NA,1.82
NA,1981,3,18,NA,1.65
NA,1981,3,19,NA,2.4
NA,1981,3,20,NA,2.61
NA,1981,3,21,NA,1.99
NA,1981,3,22,NA,1.44
NA,1981,3,23,NA,2.08
NA,1981,3,24,NA,2.23
NA,1981,3,25,NA,2.77
NA,1981,3,26,NA,2.77
NA,1981,3,27,NA,1.68
NA,1981,3,28,NA,1.09
NA,1981,3,29,NA,1.46
NA,1981,3,30,NA,1.46
NA,1981,3,31,NA,1.25
NA,1981,4,1,NA,1.5
NA,1981,4,2,NA,1.61
NA,1981,4,3,NA,1.55
NA,1981,4,4,NA,1.1
NA,1981,4,5,NA,0.98
NA,1981,4,6,NA,1.55
NA,1981,4,7,NA,1.58
NA,1981,4,8,NA,1.55
NA,1981,4,9,NA,2.22
NA,1981,4,10,NA,2.24
NA,1981,4,11,NA,2.06
NA,1981,4,12,NA,1.8
NA,1981,4,13,NA,1.69
NA,1981,4,14,NA,1.5
NA,1981,4,15,NA,1.62
NA,1981,4,16,NA,2.12
NA,1981,4,17,NA,2.16
NA,1981,4,18,NA,2.14
NA,1981,4,19,NA,2.06
NA,1981,4,20,NA,1.97
NA,1981,4,21,NA,1.57
NA,1981,4,22,NA,2.35
NA,1981,4,23,NA,2.95
NA,1981,4,24,NA,2.81
NA,1981,4,25,NA,2.21
NA,1981,4,26,NA,1.69
NA,1981,4,27,NA,1.68
NA,1981,4,28,NA,1.53
NA,1981,4,29,NA,1.43
NA,1981,4,30,NA,1.41
NA,1981,5,1,NA,1.3
NA,1981,5,2,NA,1.74
NA,1981,5,3,NA,2.09
NA,1981,5,4,NA,1.98
NA,1981,5,5,NA,1.68
NA,1981,5,6,NA,1.58
NA,1981,5,7,NA,1.57
NA,1981,5,8,NA,1.26
NA,1981,5,9,NA,1.4
NA,1981,5,10,NA,2.1
NA,1981,5,11,NA,1.97
NA,1981,5,12,NA,2
NA,1981,5,13,NA,1.94
NA,1981,5,14,NA,1.78
NA,1981,5,15,NA,1.72
NA,1981,5,16,NA,1.77
NA,1981,5,17,NA,1.7
NA,1981,5,18,NA,1.28
NA,1981,5,19,NA,1.01
NA,1981,5,20,NA,1.05
NA,1981,5,21,NA,1.15
NA,1981,5,22,NA,1.34
NA,1981,5,23,NA,1.66
NA,1981,5,24,NA,1.87
NA,1981,5,25,NA,1.84
NA,1981,5,26,NA,1.75
NA,1981,5,27,NA,1.75
NA,1981,5,28,NA,1.59
NA,1981,5,29,NA,1.95
NA,1981,5,30,NA,1.92
NA,1981,5,31,NA,1.67
NA,1981,6,1,NA,1.57
NA,1981,6,2,NA,1.51
NA,1981,6,3,NA,1.42
NA,1981,6,4,NA,1.36
NA,1981,6,5,NA,1.26
NA,1981,6,6,NA,1.23
NA,1981,6,7,NA,1.3
NA,1981,6,8,NA,1.48
NA,1981,6,9,NA,1.75
NA,1981,6,10,NA,1.73
NA,1981,6,11,NA,1.74
NA,1981,6,12,NA,1.69
NA,1981,6,13,NA,1.63
NA,1981,6,14,NA,2.07
NA,1981,6,15,NA,2.25
NA,1981,6,16,NA,2.26
NA,1981,6,17,NA,2.09
NA,1981,6,18,NA,1.94
NA,1981,6,19,NA,1.82
NA,1981,6,20,NA,1.68
NA,1981,6,21,NA,1.35
NA,1981,6,22,NA,1.05
NA,1981,6,23,NA,1.41
NA,1981,6,24,NA,1.63
NA,1981,6,25,NA,1.63
NA,1981,6,26,NA,1.46
NA,1981,6,27,NA,1.27
NA,1981,6,28,NA,1.06
NA,1981,6,29,NA,1.09
NA,1981,6,30,NA,1.08
NA,1981,7,1,NA,1.22
NA,1981,7,2,NA,1.25
NA,1981,7,3,NA,1.23
NA,1981,7,4,NA,1.19
NA,1981,7,5,NA,1.19
NA,1981,7,6,NA,1.36
NA,1981,7,7,NA,1.37
NA,1981,7,8,NA,1.43
NA,1981,7,9,NA,1.46
NA,1981,7,10,NA,1.46
NA,1981,7,11,NA,1.38
NA,1981,7,12,NA,1.26
NA,1981,7,13,NA,1.22
NA,1981,7,14,NA,1.5
NA,1981,7,15,NA,1.52
NA,1981,7,16,NA,1.49
NA,1981,7,17,NA,1.39
NA,1981,7,18,NA,1.34
NA,1981,7,19,NA,1.35
NA,1981,7,20,NA,1.54
NA,1981,7,21,NA,1.57
NA,1981,7,22,NA,1.46
NA,1981,7,23,NA,1.21
NA,1981,7,24,NA,1.02
NA,1981,7,25,NA,0.95
NA,1981,7,26,NA,1.12
NA,1981,7,27,NA,1.51
NA,1981,7,28,NA,1.57
NA,1981,7,29,NA,1.78
NA,1981,7,30,NA,1.79
NA,1981,7,31,NA,1.78
NA,1981,8,1,NA,1.66
NA,1981,8,2,NA,1.51
NA,1981,8,3,NA,1.37
NA,1981,8,4,NA,1.13
NA,1981,8,5,NA,0.95
NA,1981,8,6,NA,1.03
NA,1981,8,7,NA,1.09
NA,1981,8,8,NA,1.12
NA,1981,8,9,NA,1.08
NA,1981,8,10,NA,1.04
NA,1981,8,11,NA,1.17
NA,1981,8,12,NA,1.3
NA,1981,8,13,NA,1.37
NA,1981,8,14,NA,1.53
NA,1981,8,15,NA,1.68
NA,1981,8,16,NA,1.68
NA,1981,8,17,NA,1.67
NA,1981,8,18,NA,1.66
NA,1981,8,19,NA,1.65
NA,1981,8,20,NA,1.54
NA,1981,8,21,NA,1.54
NA,1981,8,22,NA,1.55
NA,1981,8,23,NA,1.49
NA,1981,8,24,NA,1.4
NA,1981,8,25,NA,1.13
NA,1981,8,26,NA,1.07
